accuracy,precision_attack,recall_attack,f1_attack,fpr,tn,fp,fn,tp,n,n_attack,threshold,average_precision,roc_auc,ftp_recall,ftp_support,ssh_recall,ssh_support,model,split,scenario,job,fit_seconds,max_depth,min_samples_leaf,n_estimators,learning_rate
0.9904967962870291,0.9820773930753565,0.5601765799256505,0.7134191448439118,0.00022052705967261755,199478,44,1893,2411,203826,4304,0.5,0.5694412376453043,0.7758941680793675,0.9971050454921423,2418,0.0,1886,random_forest,time,without_port,W3-03,2.9,10,5.0,100.0,
0.9904967962870291,0.9820773930753565,0.5601765799256505,0.7134191448439118,0.00022052705967261755,199478,44,1893,2411,203826,4304,0.5,0.5694411445115878,0.7769566807653563,0.9971050454921423,2418,0.0,1886,random_forest,time,without_port,W3-03,2.8,16,5.0,100.0,
0.9904967962870291,0.9820773930753565,0.5601765799256505,0.7134191448439118,0.00022052705967261755,199478,44,1893,2411,203826,4304,0.5,0.5694411445115878,0.7769566807653563,0.9971050454921423,2418,0.0,1886,random_forest,time,without_port,W3-03,3.0,None,5.0,100.0,
0.9904918901415913,0.9820700896495518,0.5599442379182156,0.7132287659070731,0.00022052705967261755,199478,44,1894,2410,203826,4304,0.5,0.5694399406468895,0.7754124935268154,0.9966914805624483,2418,0.0,1886,random_forest,time,without_port,W3-03,4.4,10,5.0,150.0,
0.9904918901415913,0.9820700896495518,0.5599442379182156,0.7132287659070731,0.00022052705967261755,199478,44,1894,2410,203826,4304,0.5,0.5694398485674376,0.7763967505246461,0.9966914805624483,2418,0.0,1886,random_forest,time,without_port,W3-03,4.0,16,5.0,150.0,
0.9904918901415913,0.9820700896495518,0.5599442379182156,0.7132287659070731,0.00022052705967261755,199478,44,1894,2410,203826,4304,0.5,0.5694398485674376,0.7763967505246461,0.9966914805624483,2418,0.0,1886,random_forest,time,without_port,W3-03,5.2,None,5.0,150.0,
0.9904967962870291,0.9824704443538524,0.5599442379182156,0.7133343199644813,0.00021551508104369443,199479,43,1894,2410,203826,4304,0.5,0.5694407727348312,0.7748217286713013,0.9966914805624483,2418,0.0,1886,random_forest,time,without_port,W3-03,7.7,10,5.0,300.0,
0.9904967962870291,0.9824704443538524,0.5599442379182156,0.7133343199644813,0.00021551508104369443,199479,43,1894,2410,203826,4304,0.5,0.5694409584717729,0.7756847479556064,0.9966914805624483,2418,0.0,1886,random_forest,time,without_port,W3-03,8.8,16,5.0,300.0,
0.9904967962870291,0.9824704443538524,0.5599442379182156,0.7133343199644813,0.00021551508104369443,199479,43,1894,2410,203826,4304,0.5,0.5694409584717729,0.7756847479556064,0.9966914805624483,2418,0.0,1886,random_forest,time,without_port,W3-03,7.9,None,5.0,300.0,
0.9903348934875825,0.9698067632850241,0.5597118959107806,0.7097819681791396,0.00037589839716923446,199447,75,1895,2409,203826,4304,0.5,0.5993145792404804,0.9134986253297798,0.9962779156327544,2418,0.0,1886,xgboost,time,without_port,W3-05,1.5,3,,100.0,0.08
0.9904967962870291,0.9828641370869033,0.5597118959107806,0.7132494448556624,0.0002105031024147713,199480,42,1895,2409,203826,4304,0.5,0.6003447428692247,0.9175735892845238,0.9962779156327544,2418,0.0,1886,xgboost,time,without_port,W3-05,1.4,4,,100.0,0.08
0.9905017024324669,0.983265306122449,0.5597118959107806,0.7133550488599348,0.00020549112378584816,199481,41,1895,2409,203826,4304,0.5,0.5966085697903845,0.912737335004825,0.9962779156327544,2418,0.0,1886,xgboost,time,without_port,W3-05,1.4,6,,100.0,0.08
0.9905115147233424,0.9840686274509803,0.5597118959107806,0.7135663507109005,0.00019546716652800192,199483,39,1895,2409,203826,4304,0.5,0.6595144832602576,0.9269900706275358,0.9962779156327544,2418,0.0,1886,xgboost,time,without_port,W3-05,3.1,3,,200.0,0.08
0.9905115147233424,0.9840686274509803,0.5597118959107806,0.7135663507109005,0.00019546716652800192,199483,39,1895,2409,203826,4304,0.5,0.6873893941672146,0.9704497862344534,0.9962779156327544,2418,0.0,1886,xgboost,time,without_port,W3-05,2.5,4,,200.0,0.08
